Optimal Found Or Timeout,Instances,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Optimization,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward
UNSATISFIABLE,la36,[' 581'],[' 582'],"[' 152.586s (Solving', ' 151.77s 1st Model', ' 109.87s Unsat', ' 41.73s)']",[' 152.453s'], ,[' 22346535'],"[' 1705507  (Analyzed', ' 1705506)']","[' 4079     (Average', ' 418.12 Last', ' 7108)']",[' 1472.4  '],"[' 582      (Average Length', ' 1.00 Splits', ' 0)']","[' 4583050  (Deleted', ' 4482331)']","[' 456      (Ratio', '   0.01%)']","[' 5495     (Ratio', '   0.12%)']","[' 1705506  (Average Length', '   14.8 Ratio', '  37.21%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2877544  (Average Length', '   10.0 Ratio', '  62.79%) ']","[' 1705506  (Average', '  1.74 Max', ' 1108 Sum', ' 2971995)']","[' 1705496  (Average', '  1.74 Max', ' 1108 Sum', ' 2971985 Ratio', ' 100.00%)']","[' 10       (Average', '  1.00 Max', '   1 Sum', '     10 Ratio', '   0.00%)']", ,[' 10527   '],[' 1800    '],[' 10302   '],[' 8746    '],"[' 23084    (Atom=Atom', ' 5594 Body=Body', ' 5595 Other', ' 11895)']",[' Yes'],"[' 2381     (Eliminated', '    0 Frozen', ' 1800)']","[' 50       (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1268'],[' 0.185054'],[' 0'], ,[' 71.4901'],[' 0'],[' 2.32955'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.02526e+08'],[' 7.46466e+07'],[' 0'],[' 5.70551e+09'],[' 0'],[' 0']
